Time (Seconds),r_shoulder_top_x,r_shoulder_top_y,r_shoulder_top_z,r_elbow_out_x,r_elbow_out_y,r_elbow_out_z,r_wrist_out_x,r_wrist_out_y,r_wrist_out_z
17.842,719.558044,1373.546753,1523.380615,760.836426,1039.313843,1386.244385,638.307983,990.489807,1532.164062
17.85,716.837463,1372.177002,1526.819092,757.337646,1034.013306,1389.503784,633.296753,987.325684,1536.286865
17.858,713.171082,1368.035278,1521.570923,753.529846,1027.85144,1392.632202,627.564941,984.194153,1540.772705
17.867,710.377625,1365.926025,1524.487183,748.578918,1020.835266,1397.708862,620.703003,981.118896,1544.817139
17.875,707.020996,1361.713867,1520.341919,742.696167,1014.200684,1402.975098,612.943298,978.400085,1548.992188
17.883,704.883728,1361.020508,1523.518433,735.859253,1007.157898,1409.052612,604.213318,976.695007,1553.850342
17.892,701.015137,1355.551514,1517.767212,727.807617,1000.717407,1414.139404,594.301758,975.953918,1559.093506
17.9,698.53656,1353.366577,1519.661011,718.798645,993.848572,1420.651367,583.372681,976.083313,1564.879272
17.908,695.653748,1349.9823,1515.903442,708.513855,987.536804,1426.787109,571.5224,977.633911,1570.478638
17.917,693.864258,1349.544434,1518.802368,697.061584,981.702576,1433.951904,558.892517,980.685181,1576.051025
17.925,690.421753,1345.851929,1513.373657,684.26123,977.253357,1441.047119,545.146912,985.502869,1582.116333
17.933,688.656555,1345.236084,1515.636597,670.153442,974.02832,1448.222046,530.880249,991.985901,1588.086914
17.942,686.233948,1343.786011,1512.264404,654.918274,972.174194,1456.175049,515.795776,1000.455627,1594.947998
17.95,684.386841,1344.568359,1514.616089,638.50293,971.230469,1464.468506,500.366913,1011.245483,1600.628052
17.958,680.91449,1343.332397,1509.045898,621.480286,972.320312,1472.393677,484.354584,1023.832336,1607.260986
17.967,678.645386,1344.074951,1509.078491,603.417358,974.389648,1481.143433,468.22403,1039.070068,1613.183105
17.975,678.437561,1346.085083,1510.821533,584.725586,978.364807,1489.917969,452.678223,1056.162842,1618.846558
17.983,675.417908,1347.949341,1506.086548,565.416077,984.572754,1498.460205,437.742523,1075.345581,1624.176636
17.992,674.184814,1350.108398,1509.915894,545.881042,993.243347,1505.296997,421.815887,1093.963867,1637.574219
18,671.194824,1352.763916,1505.536255,526.021179,1003.020386,1513.530029,409.38031,1117.353271,1641.988525
18.008,669.362183,1355.409302,1509.635864,506.741119,1014.647705,1520.511597,397.825592,1141.277466,1645.774658
18.017,666.219543,1358.972412,1506.037598,485.735321,1025.443359,1532.903809,387.306244,1165.648804,1649.14917
18.025,663.251038,1362.403198,1506.338989,466.73587,1038.390625,1545.848755,378.022522,1190.782715,1651.60376
18.033,661.155212,1366.589844,1511.576782,451.252258,1054.273682,1555.708862,370.239624,1215.764526,1653.067017
18.042,657.20343,1370.937378,1507.585449,434.259583,1072.34729,1564.617554,363.492828,1240.826416,1654.323364
18.05,653.812744,1375.043213,1508.696045,417.899445,1090.362305,1572.428833,357.874115,1265.47644,1654.915283
18.058,650.913574,1380.026367,1509.136597,402.404449,1108.431885,1578.550659,353.777832,1289.694214,1655.187012
18.067,648.357422,1384.798706,1516.197754,388.698517,1125.459839,1581.806396,350.129517,1313.394775,1655.760986
18.075,644.031921,1388.514038,1511.105469,375.555145,1143.403076,1586.434692,347.54657,1335.761108,1655.435425
18.083,640.560974,1391.864258,1514.04834,362.994598,1161.398438,1590.848999,345.722229,1357.090942,1654.68811
18.092,638.239502,1396.494629,1514.778442,351.47876,1178.983032,1594.986694,344.47757,1377.647583,1654.320679
18.1,635.502747,1400.137695,1521.513428,340.862671,1196.023804,1598.749268,343.873657,1396.80188,1653.289307
18.108,632.026245,1403.274048,1517.764771,331.22403,1212.609253,1602.569214,343.408112,1414.419067,1652.137329
18.117,628.454651,1405.347412,1520.317993,322.37915,1228.300049,1605.890991,343.460602,1430.660156,1651.017578
18.125,625.683594,1408.21521,1521.161987,314.561829,1242.753906,1608.962158,343.566223,1445.560913,1650.415894
18.133,622.431396,1409.745361,1522.42688,307.295441,1256.368652,1612.435303,343.880707,1458.728882,1649.003052
18.142,619.336853,1411.102783,1523.620972,301.161957,1268.225342,1614.579346,343.760223,1470.387207,1647.781616
18.15,615.967041,1411.895874,1525.077637,295.288361,1278.851685,1617.556763,343.354858,1480.271606,1647.015869
18.158,612.651245,1412.203735,1526.077393,289.996307,1287.817993,1620.170288,343.04306,1488.75061,1646.240845
18.167,609.272217,1411.989868,1527.071045,285.571472,1295.15979,1622.401489,341.877228,1495.126221,1647.07312
18.175,605.657043,1411.419922,1527.340576,281.394318,1300.754639,1624.523193,340.50705,1500.056152,1647.259521
18.183,601.97345,1410.102417,1527.856812,277.251709,1304.633667,1626.167847,339.192871,1503.592896,1646.924683
18.192,597.966736,1408.52063,1527.832275,273.42337,1306.957642,1627.535767,337.397186,1505.616699,1646.329712
18.2,593.962952,1406.754639,1528.578003,269.194702,1308.087402,1627.964844,335.229218,1506.528198,1646.246826
18.208,589.877991,1404.656006,1528.331177,265.219391,1308.299438,1628.609741,332.853485,1506.526123,1646.166748
18.217,585.55365,1402.459106,1528.903564,260.604095,1308.325562,1630.035034,330.53775,1505.799927,1646.171753
18.225,581.340393,1400.061768,1529.394897,255.475494,1307.868652,1631.807861,327.512543,1504.356323,1646.142212
18.233,576.923828,1397.563721,1530.397095,249.782562,1307.858521,1634.840698,324.338531,1502.587891,1646.17981
18.242,572.828918,1395.185181,1530.884766,244.786331,1306.394043,1634.123047,321.120819,1501.081177,1646.6698
18.25,567.574036,1391.775146,1532.928467,239.97406,1305.73938,1633.17395,318.027954,1499.730591,1646.918335
18.258,563.151428,1389.337769,1533.950073,234.748581,1305.387329,1632.003052,314.918854,1498.628784,1646.750122
18.267,558.9599,1387.222412,1534.935181,229.362305,1305.374634,1630.551758,311.506592,1497.693359,1646.64502
18.275,554.594482,1385.300293,1536.102783,224.045181,1305.916626,1628.837402,308.107941,1497.393188,1646.674561
18.283,550.480713,1384.08728,1536.984009,218.649231,1306.929932,1627.074097,304.506042,1497.417236,1646.455078
18.292,546.366272,1383.457275,1537.976318,213.182114,1308.401611,1625.516724,300.975494,1498.011719,1646.49353
18.3,542.052917,1382.980103,1539.369019,207.632614,1310.30542,1624.044434,297.102386,1499.103149,1646.491821
18.308,537.541321,1383.321899,1540.252808,202.326782,1312.594727,1622.842896,293.156616,1500.556152,1646.516602
18.317,532.936035,1383.98645,1541.073242,197.126282,1315.249268,1621.986572,289.130035,1502.499634,1647.06189
18.325,528.380066,1384.82251,1541.915649,192.050995,1318.329712,1621.375,284.971588,1505.086792,1647.510986
18.333,523.906738,1386.520508,1542.655518,186.910782,1321.715576,1620.993896,280.837769,1507.800049,1647.788208
18.342,519.337646,1388.494507,1543.789551,182.274109,1325.244507,1620.574341,276.281738,1511.096313,1649.300049
18.35,515.061829,1390.912476,1544.126953,177.335434,1329.072632,1620.313599,271.749207,1514.295776,1649.439331
18.358,510.807526,1393.272949,1545.23291,172.571945,1332.80481,1619.963623,267.324402,1517.763062,1649.923828
18.367,507.387695,1396.744873,1545.396973,167.784637,1336.600952,1619.455688,262.678925,1521.33728,1650.588867
18.375,503.472382,1399.927002,1546.336182,163.084061,1340.398804,1618.598999,257.948181,1524.87207,1650.458618
18.383,499.321594,1403.024536,1547.327393,158.014877,1344.182617,1617.944092,253.211075,1528.424438,1651.371338
18.392,494.977173,1405.774414,1547.766113,152.991974,1348.025024,1616.980225,248.879654,1531.689209,1650.18396
18.4,490.402191,1408.192261,1548.406494,147.82576,1351.748169,1615.874268,243.639236,1535.029297,1651.505249
18.408,485.813904,1410.537842,1549.370605,142.731461,1355.277588,1614.711426,239.586716,1538.396729,1650.077759
18.417,481.136108,1412.838623,1550.027344,137.605515,1358.685181,1613.406006,234.893478,1541.251465,1649.532104
18.425,476.599182,1414.696777,1550.226807,132.284027,1361.768188,1612.088379,229.935547,1543.679565,1649.618408
18.433,471.808411,1416.148315,1551.042603,127.371147,1364.168457,1610.528809,225.057968,1545.998291,1649.052246
18.442,467.059418,1417.516602,1551.073242,122.0084,1366.2146,1609.115356,219.984207,1547.716187,1648.738525
18.45,462.181122,1418.216797,1551.316895,116.884766,1367.559082,1607.524536,214.950729,1548.713623,1647.863037
18.458,457.166107,1418.742065,1551.499146,111.928093,1368.048828,1605.858154,209.521423,1549.213379,1647.486084
18.467,452.183807,1419.079346,1551.759277,106.69545,1367.881226,1604.07312,204.116653,1548.984375,1646.846802
18.475,447.307587,1419.103882,1551.804565,101.790718,1366.621826,1602.268188,198.098587,1547.874023,1646.081421
18.483,443.013184,1418.627075,1554.313965,96.91301,1364.495483,1600.415649,192.258942,1545.929688,1644.797363
18.492,437.765076,1418.276978,1550.829712,91.936119,1361.337158,1598.374146,186.073746,1543.246826,1643.924194
18.5,432.575287,1417.125854,1551.325562,87.270546,1357.018066,1596.329346,179.394135,1539.648682,1642.97998
18.508,428.016113,1416.369141,1553.306396,82.80439,1351.793091,1594.161499,172.561951,1535.14209,1641.607544
18.517,423.243439,1414.980347,1552.794556,78.331329,1345.517456,1591.836426,165.477875,1529.84436,1640.292969
18.525,418.676147,1413.533081,1552.553223,74.128395,1338.505737,1589.217773,158.346756,1523.812012,1638.701416
18.533,414.070801,1411.981812,1551.775635,70.07386,1330.578369,1586.410156,151.085129,1516.955933,1636.651367
18.542,409.156067,1410.127197,1550.880005,66.416512,1321.89624,1583.203369,143.636459,1509.589355,1634.549805
18.55,404.208618,1408.448975,1549.763184,63.004406,1312.647827,1579.830078,136.154724,1501.98291,1633.282104
18.558,399.379089,1406.436279,1548.602051,59.686535,1302.957764,1576.243896,128.614426,1493.646973,1631.211182
18.567,394.321503,1404.764526,1547.433716,56.68924,1292.685913,1572.272095,121.145409,1484.702637,1629.156128
18.575,389.789429,1402.949829,1545.771729,54.284134,1281.995117,1568.06189,113.859459,1475.036255,1625.920044
18.583,385.066803,1401.310913,1544.672729,52.189205,1271.170532,1563.650513,106.453674,1465.134033,1623.375488
18.592,380.40387,1399.682983,1542.852051,50.391296,1260.159668,1559.071167,99.379532,1455.133667,1620.25293
18.6,375.770813,1398.509644,1541.150513,49.296719,1249.015625,1554.227173,92.310387,1444.890137,1618.771851
18.608,371.247131,1397.303833,1538.683472,48.540195,1237.775757,1549.23291,85.734337,1434.43103,1616.100952
18.617,366.488312,1396.457275,1536.68457,48.482876,1226.28894,1544.046265,79.002167,1423.567505,1612.014771
18.625,362.141296,1395.921753,1534.938232,48.829937,1214.438477,1537.147217,72.113091,1412.383301,1607.062378
18.633,357.947601,1395.454346,1532.449829,49.210796,1203.280762,1530.008057,65.809723,1401.371948,1601.985962
18.642,353.802582,1395.046509,1530.070557,50.49659,1192.575195,1524.302612,59.984825,1390.564331,1597.468872
18.65,349.655182,1394.892944,1527.489136,52.719158,1181.744629,1519.870483,54.415909,1379.96521,1594.458252
18.658,345.941071,1394.866943,1525.195801,56.282665,1171.179565,1515.151245,48.609913,1368.453613,1589.512695
18.667,342.441833,1395.057373,1522.489624,60.028549,1161.400635,1510.63269,44.048901,1357.431396,1580.912842
18.675,339.2966,1395.495605,1519.889038,63.603348,1152.145142,1505.943359,39.261028,1346.072144,1575.14563
18.683,335.848175,1395.9552,1517.581787,66.926422,1143.298218,1501.208496,34.402134,1335.504639,1570.671387
18.692,332.800964,1396.327881,1514.70752,71.524063,1134.228516,1494.422607,30.243219,1324.716797,1565.534546
18.7,329.942841,1396.689087,1512.333374,76.339447,1125.621338,1489.031494,26.287519,1313.991943,1560.869751
18.708,326.758331,1397.023804,1510.088867,81.331696,1117.552979,1484.201538,22.693018,1303.157715,1556.337891
18.717,323.851593,1397.192993,1507.386108,86.692276,1109.70166,1479.290771,19.122824,1292.324585,1553.431152
18.725,320.956055,1397.362793,1505.203125,92.077049,1102.398682,1474.40332,16.683994,1281.984985,1548.617676
18.733,318.283905,1397.293213,1503.159424,97.27021,1095.344482,1470.358521,14.480692,1271.628906,1543.254639
18.742,315.362854,1397.245972,1501.121216,102.626465,1088.528931,1466.001953,12.402995,1261.260742,1537.818237
18.75,312.494965,1396.786133,1498.654663,108.091629,1082.019897,1461.406128,11.19307,1250.978882,1532.313354
18.758,309.009766,1395.992188,1496.394653,113.509766,1075.824707,1456.9552,9.832108,1241.1604,1527.298706
18.767,305.940887,1395.217896,1494.018066,118.536659,1069.640503,1453.168213,8.928102,1231.380127,1522.291016
18.775,302.817017,1394.34021,1491.669556,123.308296,1063.868408,1449.202148,8.206309,1221.98291,1517.445679
18.783,299.212341,1392.828491,1489.121704,127.870544,1058.294434,1445.478882,7.837766,1212.926514,1512.701294
18.792,295.644806,1391.479858,1486.603516,132.228882,1052.830322,1442.191284,7.552011,1204.267944,1508.033569
18.8,292.233612,1389.472168,1482.812012,136.395859,1047.519775,1439.327271,7.362244,1195.925415,1503.493774
18.808,288.980164,1387.888062,1481.04541,140.281403,1042.427368,1436.502319,7.347427,1187.748169,1499.028564
18.817,285.255249,1385.701538,1477.049927,143.827377,1037.42395,1433.930786,7.256741,1179.761963,1494.809448
18.825,281.79776,1383.529907,1474.362671,147.120132,1032.437988,1431.682007,8.341648,1172.802002,1487.098633
18.833,277.863129,1381.038696,1471.258545,150.146805,1027.660889,1429.537476,8.160737,1165.42749,1483.111938
18.842,273.777435,1378.713501,1469.507812,153.170563,1023.277527,1427.231323,8.121822,1158.555176,1479.383667
18.85,269.924805,1376.628296,1461.748413,155.579041,1018.777222,1425.097168,7.902102,1151.759644,1476.012329
18.858,266.963379,1373.303223,1463.134155,157.701614,1013.984192,1423.709717,7.438766,1145.192383,1472.493042
18.867,262.589966,1371.31958,1454.737305,159.393997,1009.281067,1422.249878,6.847786,1138.619507,1469.751221
18.875,259.382965,1367.998657,1456.262695,160.646881,1004.915955,1420.77832,5.577496,1131.472412,1467.785767
18.883,255.129929,1366.122681,1448.95813,161.532364,1000.975037,1419.62561,4.793681,1125.008179,1464.81189
18.892,252.162064,1362.824585,1449.529419,161.688995,997.192383,1418.255371,3.52809,1119.397461,1462.337402
18.9,248.513077,1360.782104,1441.994995,161.387436,993.447632,1417.274536,2.154147,1114.581055,1459.172974
18.908,245.728592,1357.42627,1442.411499,161.274124,990.560059,1415.239746,0.43971,1110.22168,1456.287231
18.917,242.103394,1355.671997,1434.97937,161.400879,988.785278,1409.992065,-1.608813,1106.555664,1453.622437
18.925,239.74231,1353.004883,1435.317993,159.759216,985.881958,1409.22583,-3.978757,1103.015625,1451.320068
18.933,236.461594,1351.647461,1428.337402,157.805511,983.776001,1407.422363,-6.448037,1100.598511,1448.302979
18.942,233.874908,1349.068359,1428.316772,155.364532,982.071899,1405.664429,-9.018159,1098.535278,1445.285645
18.95,230.804855,1348.884521,1421.235718,152.445496,980.42157,1404.665894,-11.871415,1097.137695,1442.011719
18.958,228.284225,1346.815552,1421.564209,149.460678,979.523865,1402.674927,-14.872139,1096.45813,1438.834473
18.967,225.428375,1347.070923,1414.896729,146.339844,979.347839,1399.594604,-18.157194,1096.28125,1435.738037
18.975,223.124924,1346.233521,1415.246704,142.995453,979.392822,1396.691772,-21.302109,1096.628418,1432.070557
18.983,220.266922,1347.262695,1409.256958,139.477676,979.643555,1394.391724,-24.72473,1097.292969,1429.278442
18.992,217.980728,1346.702271,1409.26062,135.788956,980.224731,1392.098633,-27.985855,1098.661133,1425.842529
19,215.296677,1348.432129,1403.012451,131.973709,980.95459,1390.171021,-31.135094,1100.328979,1422.172729
19.008,213.224854,1348.396118,1403.686523,128.481888,982.449097,1386.310425,-34.385067,1102.374146,1418.523682
19.017,210.678589,1350.215454,1397.743774,124.784317,984.129883,1383.128784,-37.731922,1104.621582,1415.303955
19.025,208.431885,1350.952148,1398.631592,120.918892,985.847229,1380.630249,-41.295063,1107.102173,1412.356567
19.033,206.153076,1353.253418,1392.986816,117.344421,987.56897,1377.547607,-43.64452,1110.32251,1407.044678
19.042,203.910904,1353.799805,1393.614136,113.904823,990.107605,1372.845581,-47.190159,1112.741089,1404.174927
19.05,201.428177,1355.681396,1387.979614,110.076294,991.732788,1370.370605,-51.493935,1114.005615,1404.74707
19.058,199.139755,1356.537964,1389.299805,106.559219,993.295532,1367.552612,-53.333607,1117.867676,1397.03833
19.067,196.666702,1358.651978,1384.217773,102.907616,994.864563,1364.72937,-56.304852,1120.339111,1393.454956
19.075,194.290787,1358.738159,1384.963745,99.45311,996.785095,1360.483154,-60.43428,1121.581543,1393.847168
19.083,191.394714,1360.532593,1379.921265,96.269424,998.133972,1357.001587,-63.14838,1123.654053,1390.325806
